repeat,patient_id,split,stratum
0,HG02526,train,EAS__F
0,HG01848,train,EAS__F
0,NA18571,train,EAS__F
0,HG00582,train,EAS__F
0,HG00447,train,EAS__F
0,NA18640,train,EAS__F
0,NA18993,train,EAS__F
0,NA18618,train,EAS__F
0,HG00525,train,EAS__F
0,HG02113,train,EAS__F
0,HG00561,train,EAS__F
0,NA18574,train,EAS__F
0,HG02166,train,EAS__F
0,NA18646,train,EAS__F
0,HG01863,train,EAS__F
0,HG01853,train,EAS__F
0,HG02525,train,EAS__F
0,NA18976,train,EAS__F
0,HG02028,train,EAS__F
0,HG00626,train,EAS__F
0,NA18627,train,EAS__F
0,HG02068,train,EAS__F
0,HG00657,train,EAS__F
0,HG00419,train,EAS__F
0,HG00597,train,EAS__F
0,NA18619,train,EAS__F
0,HG00438,train,EAS__F
0,NA18591,train,EAS__F
0,HG02154,train,EAS__F
0,NA18947,train,EAS__F
0,HG02080,train,EAS__F
0,HG02059,train,EAS__F
0,NA18525,train,EAS__F
0,HG02031,train,EAS__F
0,HG00513,train,EAS__F
0,HG01859,train,EAS__F
0,HG01794,train,EAS__F
0,HG01046,train,EAS__F
0,NA18564,train,EAS__F
0,NA18596,train,EAS__F
0,HG02188,train,EAS__F
0,NA18615,train,EAS__F
0,HG02140,train,EAS__F
0,HG01862,train,EAS__F
0,NA18942,train,EAS__F
0,HG02156,train,EAS__F
0,NA18570,train,EAS__F
0,HG00585,train,EAS__F
0,NA18951,train,EAS__F
0,NA18964,train,EAS__F
0,HG00655,train,EAS__F
0,HG00407,train,EAS__F
0,HG00700,train,EAS__F
0,NA18992,train,EAS__F
0,HG01855,train,EAS__F
0,HG00458,train,EAS__F
0,HG01807,train,EAS__F
0,HG02057,train,EAS__F
0,NA18616,train,EAS__F
0,NA18614,train,EAS__F
0,HG02142,train,EAS__F
0,NA18997,train,EAS__F
0,HG01871,train,EAS__F
0,HG00978,train,EAS__F
0,HG00608,train,EAS__F
0,NA18537,train,EAS__F
0,NA18582,train,EAS__F
0,HG01858,train,EAS__F
0,HG02072,train,EAS__F
0,HG02513,train,EAS__F
0,NA18969,train,EAS__F
0,HG02178,train,EAS__F
0,HG02184,train,EAS__F
0,HG00449,train,EAS__F
0,HG01800,train,EAS__F
0,HG00590,train,EAS__F
0,HG01812,train,EAS__F
0,HG00684,train,EAS__F
0,HG01029,train,EAS__F
0,HG00566,train,EAS__F
0,HG00422,train,EAS__F
0,HG01868,train,EAS__F
0,HG00702,train,EAS__F
0,HG01799,train,EAS__F
0,NA18973,train,EAS__F
0,HG01806,train,EAS__F
0,HG00423,train,EAS__F
0,NA18979,train,EAS__F
0,HG02016,train,EAS__F
0,NA18566,train,EAS__F
0,HG01869,train,EAS__F
0,NA18573,train,EAS__F
0,HG01841,train,EAS__F
0,NA18980,train,EAS__F
0,HG00452,train,EAS__F
0,NA19010,train,EAS__F
0,HG01796,train,EAS__F
0,HG01817,train,EAS__F
0,HG00543,train,EAS__F
0,HG02522,train,EAS__F
0,NA18542,train,EAS__F
0,NA18630,train,EAS__F
0,HG01804,train,EAS__F
0,HG00693,train,EAS__F
0,NA18617,train,EAS__F
0,HG00851,train,EAS__F
0,NA18954,train,EAS__F
0,NA18553,train,EAS__F
0,HG00629,train,EAS__F
0,HG02084,train,EAS__F
0,NA18972,train,EAS__F
0,HG02187,train,EAS__F
0,NA18968,train,EAS__F
0,HG00437,train,EAS__F
0,NA18595,train,EAS__F
0,NA18644,train,EAS__F
0,HG02121,train,EAS__F
0,NA19003,train,EAS__F
0,NA18547,train,EAS__F
0,HG02081,train,EAS__F
0,HG00593,train,EAS__F
0,HG00654,train,EAS__F
0,HG00534,train,EAS__F
0,HG01798,train,EAS__F
0,HG00611,train,EAS__F
0,HG00446,train,EAS__F
0,NA19065,train,EAS__F
0,NA18577,train,EAS__F
0,HG00531,train,EAS__F
0,HG00651,train,EAS__F
0,HG00615,train,EAS__F
0,HG02190,train,EAS__F
0,HG00537,train,EAS__F
0,HG00558,train,EAS__F
0,NA18626,train,EAS__F
0,HG01809,train,EAS__F
0,HG02049,train,EAS__F
0,HG02133,train,EAS__F
0,HG02185,train,EAS__F
0,HG00652,train,EAS__F
0,HG01815,train,EAS__F
0,NA18597,train,EAS__F
0,HG02018,train,EAS__F
0,NA18541,train,EAS__F
0,HG01597,train,EAS__F
0,HG01878,train,EAS__F
0,HG00473,train,EAS__F
0,HG01843,train,EAS__F
0,HG00759,train,EAS__F
0,HG00428,train,EAS__F
0,NA18978,train,EAS__F
0,HG00956,train,EAS__F
0,HG00635,train,EAS__F
0,HG02523,train,EAS__F
0,NA18535,train,EAS__F
0,HG00596,train,EAS__F
0,NA19090,train,EAS__F
0,HG00450,train,EAS__F
0,NA18642,train,EAS__F
0,HG01801,train,EAS__F
0,HG00578,train,EAS__F
0,NA18963,train,EAS__F
0,NA19059,train,EAS__F
0,HG00404,train,EAS__F
0,NA18565,train,EAS__F
0,NA18631,train,EAS__F
0,NA19057,train,EAS__F
0,HG02180,train,EAS__F
0,NA18599,train,EAS__F
0,HG00581,train,EAS__F
0,HG00867,train,EAS__F
0,NA18579,train,EAS__F
0,HG00443,train,EAS__F
0,HG02153,train,EAS__F
0,HG02126,train,EAS__F
0,HG00879,train,EAS__F
0,NA18950,train,EAS__F
0,HG00464,train,EAS__F
0,HG00408,train,EAS__F
0,HG00717,train,EAS__F
0,NA18602,train,EAS__F
0,HG00729,train,EAS__F
0,HG01805,train,EAS__F
0,HG00612,train,EAS__F
0,NA18625,train,EAS__F
0,HG00620,train,EAS__F
0,NA18998,train,EAS__F
0,HG00690,train,EAS__F
0,HG02086,train,EAS__F
0,NA19081,train,EAS__F
0,HG01857,train,EAS__F
0,HG01599,train,EAS__F
0,HG00705,train,EAS__F
0,HG02186,train,EAS__F
0,NA18555,train,EAS__F
0,HG02019,train,EAS__F
0,HG01813,train,EAS__F
0,NA19077,train,EAS__F
0,HG02165,train,EAS__F
0,HG00579,val,EAS__F
0,HG02139,val,EAS__F
0,HG02075,val,EAS__F
0,NA18567,val,EAS__F
0,HG02164,val,EAS__F
0,NA18628,val,EAS__F
0,HG00514,val,EAS__F
0,NA19087,val,EAS__F
0,NA18533,val,EAS__F
0,HG00410,val,EAS__F
0,NA18987,val,EAS__F
0,NA19064,val,EAS__F
0,HG01598,val,EAS__F
0,HG00544,val,EAS__F
0,NA18941,val,EAS__F
0,HG00453,val,EAS__F
0,NA18956,val,EAS__F
0,NA19054,val,EAS__F
0,HG01797,val,EAS__F
0,HG01795,val,EAS__F
0,HG00479,val,EAS__F
0,NA18991,val,EAS__F
0,HG02130,val,EAS__F
0,HG02025,val,EAS__F
0,HG01870,val,EAS__F
0,HG01850,val,EAS__F
0,HG02060,val,EAS__F
0,NA18532,val,EAS__F
0,NA18957,val,EAS__F
0,NA18526,val,EAS__F
0,NA18975,val,EAS__F
0,HG00560,val,EAS__F
0,HG00501,val,EAS__F
0,NA18560,val,EAS__F
0,NA19002,val,EAS__F
0,HG01851,val,EAS__F
0,HG01600,val,EAS__F
0,NA18999,val,EAS__F
0,HG02181,val,EAS__F
0,NA18949,val,EAS__F
0,NA19080,val,EAS__F
0,HG00584,val,EAS__F
0,HG02069,val,EAS__F
0,HG01845,test,EAS__F
0,NA18593,test,EAS__F
0,HG00864,test,EAS__F
0,HG01595,test,EAS__F
0,HG00672,test,EAS__F
0,HG02048,test,EAS__F
0,NA18946,test,EAS__F
0,HG02087,test,EAS__F
0,HG01847,test,EAS__F
0,HG01808,test,EAS__F
0,HG00708,test,EAS__F
0,HG00663,test,EAS__F
0,NA18550,test,EAS__F
0,HG01802,test,EAS__F
0,NA18592,test,EAS__F
0,HG02179,test,EAS__F
0,HG00675,test,EAS__F
0,NA19084,test,EAS__F
0,HG02151,test,EAS__F
0,HG02182,test,EAS__F
0,HG00476,test,EAS__F
0,NA18538,test,EAS__F
0,NA19078,test,EAS__F
0,HG02078,test,EAS__F
0,NA19011,test,EAS__F
0,NA18545,test,EAS__F
0,HG00632,test,EAS__F
0,NA19074,test,EAS__F
0,NA18634,test,EAS__F
0,NA18610,test,EAS__F
0,HG00623,test,EAS__F
0,HG00405,test,EAS__F
0,HG00614,test,EAS__F
0,HG00766,test,EAS__F
0,HG02024,test,EAS__F
0,NA18939,test,EAS__F
0,NA18552,test,EAS__F
0,HG00557,test,EAS__F
0,HG02127,test,EAS__F
0,HG02136,test,EAS__F
0,NA18641,test,EAS__F
0,NA18528,test,EAS__F
0,HG02155,test,EAS__F
0,HG00599,test,EAS__F
0,NA19001,test,EAS__F
0,HG01070,train,AMR__F
0,NA19758,train,AMR__F
0,HG01254,train,AMR__F
0,HG01498,train,AMR__F
0,NA19781,train,AMR__F
0,NA19665,train,AMR__F
0,HG01108,train,AMR__F
0,HG01279,train,AMR__F
0,HG01052,train,AMR__F
0,HG01367,train,AMR__F
0,HG01495,train,AMR__F
0,HG01978,train,AMR__F
0,HG01414,train,AMR__F
0,HG01384,train,AMR__F
0,HG01551,train,AMR__F
0,HG01053,train,AMR__F
0,HG01248,train,AMR__F
0,HG01113,train,AMR__F
0,HG01463,train,AMR__F
0,HG02006,train,AMR__F
0,HG01269,train,AMR__F
0,NA19760,train,AMR__F
0,NA19733,train,AMR__F
0,HG01162,train,AMR__F
0,HG00551,train,AMR__F
0,HG00639,train,AMR__F
0,NA19683,train,AMR__F
0,HG01566,train,AMR__F
0,HG01242,train,AMR__F
0,HG00734,train,AMR__F
0,HG01281,train,AMR__F
0,HG00737,train,AMR__F
0,NA19654,train,AMR__F
0,HG00638,train,AMR__F
0,HG01149,train,AMR__F
0,HG01119,train,AMR__F
0,HG01465,train,AMR__F
0,HG01486,train,AMR__F
0,HG01360,train,AMR__F
0,HG01326,train,AMR__F
0,NA19669,train,AMR__F
0,HG01366,train,AMR__F
0,HG01925,train,AMR__F
0,HG01972,train,AMR__F
0,HG01376,train,AMR__F
0,NA19779,train,AMR__F
0,HG01981,train,AMR__F
0,HG02003,train,AMR__F
0,NA19722,train,AMR__F
0,HG01940,train,AMR__F
0,HG01379,train,AMR__F
0,HG01272,train,AMR__F
0,HG00555,train,AMR__F
0,HG01968,train,AMR__F
0,NA19677,train,AMR__F
0,HG01077,train,AMR__F
0,HG02102,train,AMR__F
0,NA19734,train,AMR__F
0,HG01955,train,AMR__F
0,NA19671,train,AMR__F
0,HG01948,train,AMR__F
0,HG01919,train,AMR__F
0,NA19651,train,AMR__F
0,HG01492,train,AMR__F
0,HG01184,train,AMR__F
0,NA19678,train,AMR__F
0,HG01969,train,AMR__F
0,HG02292,train,AMR__F
0,HG01284,train,AMR__F
0,HG01965,train,AMR__F
0,HG01375,train,AMR__F
0,HG01393,train,AMR__F
0,HG01323,train,AMR__F
0,HG01169,train,AMR__F
0,HG01898,train,AMR__F
0,NA19648,train,AMR__F
0,NA19662,train,AMR__F
0,HG02287,train,AMR__F
0,HG01103,train,AMR__F
0,HG02293,train,AMR__F
0,NA19748,train,AMR__F
0,HG01303,train,AMR__F
0,HG01942,train,AMR__F
0,HG01975,train,AMR__F
0,HG01089,train,AMR__F
0,HG01050,train,AMR__F
0,HG01175,train,AMR__F
0,NA19681,train,AMR__F
0,HG01349,train,AMR__F
0,NA19761,train,AMR__F
0,HG01976,train,AMR__F
0,HG01188,train,AMR__F
0,NA19730,train,AMR__F
0,NA19770,train,AMR__F
0,HG01061,train,AMR__F
0,HG01312,train,AMR__F
0,HG01205,train,AMR__F
0,HG02148,train,AMR__F
0,NA19785,train,AMR__F
0,HG00554,train,AMR__F
0,HG02272,train,AMR__F
0,NA19731,train,AMR__F
0,NA19686,train,AMR__F
0,NA19775,train,AMR__F
0,NA19718,train,AMR__F
0,HG01447,train,AMR__F
0,HG01391,train,AMR__F
0,HG01893,train,AMR__F
0,HG00740,train,AMR__F
0,HG01105,train,AMR__F
0,HG01086,train,AMR__F
0,NA19749,train,AMR__F
0,NA19716,train,AMR__F
0,HG01918,train,AMR__F
0,HG01141,train,AMR__F
0,HG01933,train,AMR__F
0,HG01372,train,AMR__F
0,HG01275,train,AMR__F
0,HG01049,train,AMR__F
0,HG02252,train,AMR__F
0,NA19776,train,AMR__F
0,HG01067,train,AMR__F
0,NA19764,train,AMR__F
0,HG01466,train,AMR__F
0,HG01080,train,AMR__F
0,HG00741,train,AMR__F
0,HG01095,train,AMR__F
0,NA19773,train,AMR__F
0,HG01378,train,AMR__F
0,NA19653,train,AMR__F
0,HG01055,train,AMR__F
0,HG02091,train,AMR__F
0,HG02105,train,AMR__F
0,HG01983,train,AMR__F
0,HG01924,train,AMR__F
0,NA19752,train,AMR__F
0,HG00641,train,AMR__F
0,HG00735,train,AMR__F
0,HG01468,train,AMR__F
0,HG01140,train,AMR__F
0,HG02286,train,AMR__F
0,HG01068,train,AMR__F
0,HG01150,train,AMR__F
0,NA19788,train,AMR__F
0,HG01441,train,AMR__F
0,HG01973,train,AMR__F
0,HG01363,train,AMR__F
0,HG01572,train,AMR__F
0,HG02089,train,AMR__F
0,NA19721,train,AMR__F
0,HG01251,train,AMR__F
0,HG01361,train,AMR__F
0,NA19663,train,AMR__F
0,HG01435,train,AMR__F
0,HG01122,train,AMR__F
0,HG02273,train,AMR__F
0,HG01444,train,AMR__F
0,HG01369,train,AMR__F
0,HG01064,train,AMR__F
0,HG01062,train,AMR__F
0,HG01927,train,AMR__F
0,HG01058,train,AMR__F
0,NA19755,train,AMR__F
0,HG01278,train,AMR__F
0,HG01462,train,AMR__F
0,HG01087,train,AMR__F
0,NA19794,train,AMR__F
0,HG01352,train,AMR__F
0,NA19659,train,AMR__F
0,HG02312,train,AMR__F
0,HG01198,train,AMR__F
0,HG01083,train,AMR__F
0,HG01346,train,AMR__F
0,HG01351,train,AMR__F
0,HG02004,train,AMR__F
0,HG01073,train,AMR__F
0,HG01249,train,AMR__F
0,HG01102,train,AMR__F
0,HG01490,train,AMR__F
0,HG01183,train,AMR__F
0,HG01168,train,AMR__F
0,HG01496,train,AMR__F
0,HG01092,train,AMR__F
0,HG01114,train,AMR__F
0,HG01921,train,AMR__F
0,HG02147,val,AMR__F
0,HG02278,val,AMR__F
0,HG01342,val,AMR__F
0,HG01945,val,AMR__F
0,HG01992,val,AMR__F
0,HG01081,val,AMR__F
0,HG01939,val,AMR__F
0,HG01489,val,AMR__F
0,NA19763,val,AMR__F
0,HG02298,val,AMR__F
0,HG01354,val,AMR__F
0,HG01936,val,AMR__F
0,HG01403,val,AMR__F
0,NA19660,val,AMR__F
0,HG01396,val,AMR__F
0,HG01980,val,AMR__F
0,NA19782,val,AMR__F
0,HG01993,val,AMR__F
0,HG01578,val,AMR__F
0,HG02106,val,AMR__F
0,HG01432,val,AMR__F
0,HG01174,val,AMR__F
0,NA19746,val,AMR__F
0,HG01456,val,AMR__F
0,HG01343,val,AMR__F
0,NA19790,val,AMR__F
0,HG01949,val,AMR__F
0,HG01131,val,AMR__F
0,HG01100,val,AMR__F
0,HG01125,val,AMR__F
0,HG01459,val,AMR__F
0,HG01111,val,AMR__F
0,NA19725,val,AMR__F
0,HG01567,val,AMR__F
0,HG01071,val,AMR__F
0,HG01348,val,AMR__F
0,HG02425,val,AMR__F
0,HG01134,val,AMR__F
0,HG02260,val,AMR__F
0,HG01098,test,AMR__F
0,HG01355,test,AMR__F
0,HG01474,test,AMR__F
0,NA19680,test,AMR__F
0,HG02275,test,AMR__F
0,HG00743,test,AMR__F
0,NA19675,test,AMR__F
0,HG01177,test,AMR__F
0,HG00733,test,AMR__F
0,HG01276,test,AMR__F
0,HG01573,test,AMR__F
0,HG01191,test,AMR__F
0,HG02345,test,AMR__F
0,HG01493,test,AMR__F
0,HG01357,test,AMR__F
0,HG01084,test,AMR__F
0,NA19740,test,AMR__F
0,HG01438,test,AMR__F
0,HG01390,test,AMR__F
0,HG01997,test,AMR__F
0,HG02348,test,AMR__F
0,HG01257,test,AMR__F
0,HG01385,test,AMR__F
0,HG02301,test,AMR__F
0,NA19719,test,AMR__F
0,HG01922,test,AMR__F
0,HG01137,test,AMR__F
0,NA19656,test,AMR__F
0,HG01439,test,AMR__F
0,HG00732,test,AMR__F
0,NA19728,test,AMR__F
0,HG01951,test,AMR__F
0,NA19657,test,AMR__F
0,HG01954,test,AMR__F
0,HG01260,test,AMR__F
0,HG02303,test,AMR__F
0,HG01971,test,AMR__F
0,HG01171,test,AMR__F
0,HG01345,test,AMR__F
0,HG02266,test,AMR__F
0,NA19684,test,AMR__F
0,HG01932,train,AMR__M
0,HG01892,train,AMR__M
0,HG01126,train,AMR__M
0,HG01374,train,AMR__M
0,NA19787,train,AMR__M
0,HG02261,train,AMR__M
0,HG01311,train,AMR__M
0,HG01944,train,AMR__M
0,HG01950,train,AMR__M
0,HG01395,train,AMR__M
0,HG01571,train,AMR__M
0,HG01106,train,AMR__M
0,HG01161,train,AMR__M
0,HG01085,train,AMR__M
0,HG01047,train,AMR__M
0,HG02291,train,AMR__M
0,HG01499,train,AMR__M
0,HG00640,train,AMR__M
0,HG01353,train,AMR__M
0,HG00736,train,AMR__M
0,HG01383,train,AMR__M
0,HG01917,train,AMR__M
0,HG01935,train,AMR__M
0,HG01256,train,AMR__M
0,HG01206,train,AMR__M
0,HG01241,train,AMR__M
0,HG01461,train,AMR__M
0,HG01048,train,AMR__M
0,HG01579,train,AMR__M
0,HG01197,train,AMR__M
0,HG00637,train,AMR__M
0,HG01176,train,AMR__M
0,HG01392,train,AMR__M
0,HG00739,train,AMR__M
0,HG01308,train,AMR__M
0,HG02150,train,AMR__M
0,HG01982,train,AMR__M
0,HG01344,train,AMR__M
0,HG02265,train,AMR__M
0,NA19732,train,AMR__M
0,HG00642,train,AMR__M
0,HG01443,train,AMR__M
0,NA19727,train,AMR__M
0,HG01243,train,AMR__M
0,NA19784,train,AMR__M
0,HG00742,train,AMR__M
0,NA19795,train,AMR__M
0,HG01302,train,AMR__M
0,NA19652,train,AMR__M
0,HG01305,train,AMR__M
0,HG01079,train,AMR__M
0,HG01063,train,AMR__M
0,HG01182,train,AMR__M
0,HG01405,train,AMR__M
0,HG01937,train,AMR__M
0,NA19670,train,AMR__M
0,HG01455,train,AMR__M
0,HG01479,train,AMR__M
0,HG01130,train,AMR__M
0,NA19726,train,AMR__M
0,HG02002,train,AMR__M
0,HG01398,train,AMR__M
0,HG01920,train,AMR__M
0,HG01947,train,AMR__M
0,HG01946,train,AMR__M
0,HG01173,train,AMR__M
0,HG01979,train,AMR__M
0,NA19780,train,AMR__M
0,HG01056,train,AMR__M
0,HG01135,train,AMR__M
0,NA19717,train,AMR__M
0,HG02302,train,AMR__M
0,HG01204,train,AMR__M
0,NA19756,train,AMR__M
0,NA19661,train,AMR__M
0,HG01358,train,AMR__M
0,HG01967,train,AMR__M
0,HG01497,train,AMR__M
0,HG01074,train,AMR__M
0,HG01187,train,AMR__M
0,HG01577,train,AMR__M
0,HG01431,train,AMR__M
0,HG01189,train,AMR__M
0,HG01991,train,AMR__M
0,HG01167,train,AMR__M
0,HG01255,train,AMR__M
0,HG01437,train,AMR__M
0,NA19649,train,AMR__M
0,HG01350,train,AMR__M
0,HG01121,train,AMR__M
0,HG01172,train,AMR__M
0,HG01069,train,AMR__M
0,NA19729,train,AMR__M
0,NA19778,train,AMR__M
0,HG02271,train,AMR__M
0,NA19789,train,AMR__M
0,HG01970,train,AMR__M
0,NA19792,train,AMR__M
0,HG01133,train,AMR__M
0,NA19735,train,AMR__M
0,HG01984,train,AMR__M
0,HG02008,train,AMR__M
0,HG01928,train,AMR__M
0,HG01550,train,AMR__M
0,HG01457,train,AMR__M
0,HG00738,train,AMR__M
0,HG01277,train,AMR__M
0,HG02146,train,AMR__M
0,HG01377,train,AMR__M
0,HG01552,train,AMR__M
0,HG01464,train,AMR__M
0,HG01178,train,AMR__M
0,NA19741,train,AMR__M
0,HG01060,train,AMR__M
0,HG01164,train,AMR__M
0,HG01491,train,AMR__M
0,HG01943,train,AMR__M
0,HG01099,train,AMR__M
0,HG01280,train,AMR__M
0,HG01934,train,AMR__M
0,NA19650,train,AMR__M
0,HG01139,train,AMR__M
0,HG02277,train,AMR__M
0,NA19685,train,AMR__M
0,HG01556,train,AMR__M
0,NA19783,train,AMR__M
0,HG01110,train,AMR__M
0,HG01389,train,AMR__M
0,HG01325,train,AMR__M
0,HG01190,train,AMR__M
0,HG01107,train,AMR__M
0,HG01148,train,AMR__M
0,HG02262,train,AMR__M
0,NA19774,train,AMR__M
0,HG01136,train,AMR__M
0,HG01124,train,AMR__M
0,HG01273,train,AMR__M
0,HG01258,train,AMR__M
0,NA19658,train,AMR__M
0,NA19750,train,AMR__M
0,HG02279,train,AMR__M
0,NA19771,train,AMR__M
0,HG01075,train,AMR__M
0,HG01440,train,AMR__M
0,HG01271,train,AMR__M
0,HG02300,train,AMR__M
0,HG01952,train,AMR__M
0,NA19777,train,AMR__M
0,HG01347,train,AMR__M
0,HG01142,train,AMR__M
0,HG01359,train,AMR__M
0,HG01433,train,AMR__M
0,HG01097,train,AMR__M
0,HG02299,train,AMR__M
0,HG01274,train,AMR__M
0,NA19723,train,AMR__M
0,HG01998,train,AMR__M
0,HG01974,val,AMR__M
0,HG01259,val,AMR__M
0,HG02090,val,AMR__M
0,HG01286,val,AMR__M
0,HG01094,val,AMR__M
0,HG01247,val,AMR__M
0,HG02274,val,AMR__M
0,HG00553,val,AMR__M
0,HG01250,val,AMR__M
0,HG01953,val,AMR__M
0,HG01926,val,AMR__M
0,HG01365,val,AMR__M
0,HG01412,val,AMR__M
0,HG01104,val,AMR__M
0,NA19786,val,AMR__M
0,HG01402,val,AMR__M
0,HG00731,val,AMR__M
0,HG02304,val,AMR__M
0,HG01192,val,AMR__M
0,HG01252,val,AMR__M
0,HG01072,val,AMR__M
0,HG02104,val,AMR__M
0,HG01977,val,AMR__M
0,HG01054,val,AMR__M
0,HG01088,val,AMR__M
0,HG02253,val,AMR__M
0,HG01494,val,AMR__M
0,NA19751,val,AMR__M
0,HG01200,val,AMR__M
0,HG01362,val,AMR__M
0,NA19772,val,AMR__M
0,HG01112,val,AMR__M
0,HG01938,val,AMR__M
0,NA19762,test,AMR__M
0,HG01051,test,AMR__M
0,HG01138,test,AMR__M
0,HG01096,test,AMR__M
0,NA19682,test,AMR__M
0,HG01961,test,AMR__M
0,HG01341,test,AMR__M
0,HG01485,test,AMR__M
0,NA19757,test,AMR__M
0,NA19796,test,AMR__M
0,HG01356,test,AMR__M
0,HG02259,test,AMR__M
0,NA19747,test,AMR__M
0,HG02285,test,AMR__M
0,HG01082,test,AMR__M
0,HG01253,test,AMR__M
0,HG01941,test,AMR__M
0,NA19759,test,AMR__M
0,NA19664,test,AMR__M
0,HG01199,test,AMR__M
0,HG01066,test,AMR__M
0,NA19720,test,AMR__M
0,HG01170,test,AMR__M
0,NA19655,test,AMR__M
0,HG00552,test,AMR__M
0,HG01565,test,AMR__M
0,HG01923,test,AMR__M
0,NA19724,test,AMR__M
0,HG01261,test,AMR__M
0,NA19676,test,AMR__M
0,HG01109,test,AMR__M
0,HG01101,test,AMR__M
0,HG01413,test,AMR__M
0,NA19679,test,AMR__M
0,HG01488,test,AMR__M
0,HG03844,train,SAS__M
0,HG03812,train,SAS__M
0,HG03926,train,SAS__M
0,HG03864,train,SAS__M
0,HG03667,train,SAS__M
0,HG03854,train,SAS__M
0,HG03487,train,SAS__M
0,HG03596,train,SAS__M
0,HG03228,train,SAS__M
0,HG03600,train,SAS__M
0,NA21113,train,SAS__M
0,HG02791,train,SAS__M
0,NA21127,train,SAS__M
0,HG03688,train,SAS__M
0,HG03797,train,SAS__M
0,HG02690,train,SAS__M
0,HG01586,train,SAS__M
0,HG02650,train,SAS__M
0,HG03815,train,SAS__M
0,HG03744,train,SAS__M
0,HG03618,train,SAS__M
0,HG04003,train,SAS__M
0,HG04146,train,SAS__M
0,HG03969,train,SAS__M
0,HG04235,train,SAS__M
0,HG03017,train,SAS__M
0,HG03775,train,SAS__M
0,HG03848,train,SAS__M
0,HG03593,train,SAS__M
0,HG03009,train,SAS__M
0,HG02736,train,SAS__M
0,HG03641,train,SAS__M
0,HG04122,train,SAS__M
0,HG03794,train,SAS__M
0,HG03594,train,SAS__M
0,HG04033,train,SAS__M
0,HG03902,train,SAS__M
0,HG03745,train,SAS__M
0,HG04182,train,SAS__M
0,NA21109,train,SAS__M
0,HG03798,train,SAS__M
0,HG03871,train,SAS__M
0,NA20852,train,SAS__M
0,NA20890,train,SAS__M
0,HG04222,train,SAS__M
0,HG04161,train,SAS__M
0,HG03965,train,SAS__M
0,HG02686,train,SAS__M
0,NA20884,train,SAS__M
0,HG02699,train,SAS__M
0,NA21135,train,SAS__M
0,HG02701,train,SAS__M
0,HG03785,train,SAS__M
0,HG03644,train,SAS__M
0,NA21104,train,SAS__M
0,HG03792,train,SAS__M
0,HG03615,train,SAS__M
0,HG03237,train,SAS__M
0,NA20904,train,SAS__M
0,HG01583,train,SAS__M
0,HG04157,train,SAS__M
0,HG03885,train,SAS__M
0,NA20845,train,SAS__M
0,HG03701,train,SAS__M
0,HG03639,train,SAS__M
0,NA21095,train,SAS__M
0,HG03624,train,SAS__M
0,HG04239,train,SAS__M
0,HG04228,train,SAS__M
0,HG04215,train,SAS__M
0,HG04098,train,SAS__M
0,HG03867,train,SAS__M
0,HG03727,train,SAS__M
0,HG02684,train,SAS__M
0,HG04017,train,SAS__M
0,HG04094,train,SAS__M
0,HG03489,train,SAS__M
0,HG04060,train,SAS__M
0,HG03846,train,SAS__M
0,HG02660,train,SAS__M
0,HG03998,train,SAS__M
0,HG03914,train,SAS__M
0,HG03773,train,SAS__M
0,HG03821,train,SAS__M
0,HG02687,train,SAS__M
0,HG04015,train,SAS__M
0,HG03875,train,SAS__M
0,HG03953,train,SAS__M
0,HG03705,train,SAS__M
0,HG03942,train,SAS__M
0,HG03021,train,SAS__M
0,HG04206,train,SAS__M
0,HG03711,train,SAS__M
0,NA21094,train,SAS__M
0,HG03771,train,SAS__M
0,HG03725,train,SAS__M
0,HG03694,train,SAS__M
0,HG03905,train,SAS__M
0,HG03950,train,SAS__M
0,HG02698,train,SAS__M
0,HG02696,train,SAS__M
0,HG02794,train,SAS__M
0,HG03967,train,SAS__M
0,HG03649,train,SAS__M
0,HG03729,train,SAS__M
0,NA21100,train,SAS__M
0,HG03652,train,SAS__M
0,HG02780,train,SAS__M
0,HG03900,train,SAS__M
0,HG03763,train,SAS__M
0,HG03707,train,SAS__M
0,HG02656,train,SAS__M
0,HG03743,train,SAS__M
0,HG02681,train,SAS__M
0,HG03633,train,SAS__M
0,HG02689,train,SAS__M
0,HG04093,train,SAS__M
0,NA20905,train,SAS__M
0,HG04193,train,SAS__M
0,NA20895,train,SAS__M
0,HG04149,train,SAS__M
0,NA20891,train,SAS__M
0,HG03006,train,SAS__M
0,HG01589,train,SAS__M
0,HG03786,train,SAS__M
0,HG03696,train,SAS__M
0,HG03742,train,SAS__M
0,HG03941,train,SAS__M
0,NA21128,train,SAS__M
0,HG04160,train,SAS__M
0,HG04152,train,SAS__M
0,NA21129,train,SAS__M
0,HG04164,train,SAS__M
0,HG03890,train,SAS__M
0,HG03697,train,SAS__M
0,HG03788,train,SAS__M
0,HG03974,train,SAS__M
0,HG03746,train,SAS__M
0,HG03920,train,SAS__M
0,HG03680,train,SAS__M
0,NA21115,train,SAS__M
0,HG04107,train,SAS__M
0,HG03750,train,SAS__M
0,HG03866,train,SAS__M
0,HG03851,train,SAS__M
0,HG02654,train,SAS__M
0,HG04023,train,SAS__M
0,NA21098,train,SAS__M
0,HG02735,train,SAS__M
0,HG03777,train,SAS__M
0,HG03629,train,SAS__M
0,HG03646,train,SAS__M
0,HG04022,train,SAS__M
0,HG03795,train,SAS__M
0,NA21117,train,SAS__M
